uuid,name,name_plain,description,description_plain,item,owner,owner_plain,visits,votes,date_created,has_resource_pack,player_count,resource_pack_url,resource_pack_hash,saves_dat_files,saves_player_data,date_modified
"b8a6abf5-befe-4f1f-a37c-668f8d5475df","{""italic"":false,""text"":""name go here""}","name go here","{""italic"":false,""color"":""gray"",""text"":""wow so cool right""}","wow so cool right","player_head","{""italic"":false,""color"":""gray"",""text"":""arcticthefoxx""}","arcticthefoxx",4,0,1704781200,false,-1,,,,,
"81808fe7-512c-49fd-965d-ccf145ffb211","{""italic"":false,""text"":""jmpdragonking's World""}","jmpdragonking's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""jmpdragonking""}","jmpdragonking",1,0,1704777720,false,-1,,,,,
"c2793a90-5e1f-4148-8ddf-08a38a684a4d","{""italic"":false,""text"":""hitroll2121's World""}","hitroll2121's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""hitroll2121""}","hitroll2121",7,0,1704773640,false,-1,,,,,
"380c19ec-f92f-4038-b0db-4eb459edc739","{""italic"":false,""text"":""Woooferz's World""}","Woooferz's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Woooferz""}","Woooferz",4,0,1704768540,false,-1,,,,,
"ac55a053-8b88-4ca3-9377-104d0ceb3427","{""italic"":false,""text"":""Artifacts (wip)""}","Artifacts (wip)","{""italic"":false,""color"":""gray"",""text"":""Gotta love item previews""}","Gotta love item previews","angler_pottery_sherd","{""italic"":false,""color"":""gray"",""text"":""Saveech""}","Saveech",20,0,1704764760,false,-1,,,,,
"b077b410-c12a-493e-8271-5948bd624213","{""italic"":false,""text"":""DerpyDinoDood's World""}","DerpyDinoDood's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""DerpyDinoDood""}","DerpyDinoDood",2,0,1704762660,false,-1,,,,,
"14a1eb89-a3ff-484f-8704-85931006a97a","{""italic"":false,""text"":""TNT RUN""}","TNT RUN","{""italic"":false,""color"":""gray"",""text"":""Watch your steps and survive!""}","Watch your steps and survive!","tnt","{""italic"":false,""color"":""gray"",""text"":""CJDev""}","CJDev",60,0,1704753120,false,-1,,,,,
"30d7a7d6-7a01-4a71-a5ed-9287f553f337","{""italic"":false,""text"":""furiouswhqle's World""}","furiouswhqle's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""furiouswhqle""}","furiouswhqle",4,0,1704751980,false,-1,,,,,
"cc93e09c-e619-490c-8a56-36cb5b74fe0f","{""italic"":false,""text"":""Dudus2011's World""}","Dudus2011's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Dudus2011""}","Dudus2011",1,0,1704747780,false,-1,,,,,
"1d17ff50-a1b1-4127-8c09-38a067660a0a","{""italic"":false,""text"":""ImSiriusBoi's World""}","ImSiriusBoi's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""ImSiriusBoi""}","ImSiriusBoi",2,0,1704746220,false,-1,,,,,
"2c0c0eae-8468-4a58-b030-7fff945118e7","{""italic"":false,""text"":""Sloimay's World""}","Sloimay's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Sloimay""}","Sloimay",1,0,1704745080,false,-1,,,,,
"2e28319b-976c-4ec3-9762-f9fd53c2c66c","{""italic"":false,""text"":""GFpangolin's World""}","GFpangolin's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""GFpangolin""}","GFpangolin",1,0,1704744960,false,-1,,,,,
"31bfd340-7c1c-4fc1-83e0-d0ded880c2f5","{""italic"":false,""text"":""Planeta_Play's World""}","Planeta_Play's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Planeta_Play""}","Planeta_Play",1,0,1704744840,false,-1,,,,,
"e1790758-5d50-41b4-bd52-f10a8b8afa38","{""italic"":false,""text"":""uhhhh___'s World""}","uhhhh___'s World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""uhhhh___""}","uhhhh___",2,0,1704733320,false,-1,,,,,
"d31a7618-e981-4184-acbc-fb794ff5f7ea","{""italic"":false,""text"":""rebel1's World""}","rebel1's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""rebel1""}","rebel1",13,0,1704729420,false,-1,,,,,
"a42e8260-c341-4f86-a34f-2740c4227c26","{""italic"":false,""text"":""Flippyfilippy's World""}","Flippyfilippy's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Flippyfilippy""}","Flippyfilippy",31,0,1704727620,false,-1,,,,,
"f6da7403-5975-428f-a52f-3aced9c997eb","{""italic"":false,""text"":""alex294's World""}","alex294's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""alex294""}","alex294",3,0,1704720960,false,-1,,,,,
"dc5475b2-65d9-4b36-be4f-f536b3744cd4","{""italic"":false,""text"":""redstone_king_X's World""}","redstone_king_X's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""redstone_king_X""}","redstone_king_X",4,0,1704718980,false,-1,,,,,
"668d43f8-62bc-4848-adf4-116e77fc0579","{""italic"":false,""text"":""Igorkot's World""}","Igorkot's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Igorkot""}","Igorkot",11,0,1704718380,false,-1,,,,,
"e01ac61d-7262-4825-aafa-83cc2d5c6a42","{""italic"":false,""text"":""ConHorchata's World""}","ConHorchata's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""ConHorchata""}","ConHorchata",1,0,1704696240,false,-1,,,,,
"e5eb7703-75c4-4d61-b5ce-416c2de1b056","{""italic"":false,""extra"":[{""color"":""#B27E22"",""text"":""P""},{""color"":""#BF8724"",""text"":""i""},{""color"":""#CC9027"",""text"":""r""},{""color"":""#D99929"",""text"":""a""},{""color"":""#E5A22B"",""text"":""t""},{""color"":""#F2AB2E"",""text"":""e""},{""color"":""#FFB430"",""text"":""s""},{""text"":"" ""},{""color"":""red"",""text"":""(WIP)""}],""text"":""""}","Pirates (WIP)","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#8888FF"",""text"":""ꜰᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#7777FF"",""text"":""L""},{""color"":""#7481FF"",""text"":""e""},{""color"":""#728CFF"",""text"":""g""},{""color"":""#6F96FF"",""text"":""o""},{""color"":""#6DA1FF"",""text"":""M""},{""color"":""#6AABFF"",""text"":""a""},{""color"":""#67B6FF"",""text"":""s""},{""color"":""#65C0FF"",""text"":""t""},{""color"":""#62CBFF"",""text"":""e""},{""color"":""#5FD5FF"",""text"":""r""},{""color"":""#5DE0FF"",""text"":""3""},{""color"":""#5AEAFF"",""text"":""6""},{""color"":""#58F5FF"",""text"":""5""},{""color"":""aqua"",""text"":""0""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ꜰᴍ | LegoMaster3650",4,0,1704691680,false,-1,,,,,
"dc04d173-c360-47bb-86a3-c350fdd0fd51","{""italic"":false,""text"":""MoonLord_Savage's World""}","MoonLord_Savage's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""MoonLord_Savage""}","MoonLord_Savage",1,0,1704691560,false,-1,,,,,
"d90f6a5b-0837-49b8-9bb5-912e62a10654","{""italic"":false,""text"":""don't join""}","don't join","{""italic"":false,""color"":""gray"",""text"":""i don't know how to private""}","i don't know how to private","player_head","{""italic"":false,""color"":""gray"",""text"":""nlilith""}","nlilith",4,0,1704688560,false,-1,,,,,
"4f8ca3e0-773d-4dcc-b65b-b9cff957f2e5","{""italic"":false,""text"":""Ryanmatix's World""}","Ryanmatix's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Ryanmatix""}","Ryanmatix",1,0,1704682980,false,-1,,,,,
"e4a10e29-efa7-45fc-aa71-2c12c7298f73","{""italic"":false,""text"":""awcmahon's World""}","awcmahon's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""awcmahon""}","awcmahon",29,0,1704680460,false,-1,,,,,
"6518efb1-ad99-4961-9318-f51e0c5472aa","{""italic"":false,""text"":""WIP GAME""}","WIP GAME","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","barrier","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#98FDB5"",""text"":""ᴀᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#71DF92"",""text"":""F""},{""color"":""#78E197"",""text"":""u""},{""color"":""#7FE49D"",""text"":""n""},{""color"":""#85E6A2"",""text"":""g""},{""color"":""#8CE9A7"",""text"":""I""},{""color"":""#93EBAD"",""text"":""s""},{""color"":""#9AEEB2"",""text"":""_""},{""color"":""#A0F0B7"",""text"":""S""},{""color"":""#A7F2BD"",""text"":""q""},{""color"":""#AEF5C2"",""text"":""u""},{""color"":""#B5F7C7"",""text"":""i""},{""color"":""#BBFACD"",""text"":""s""},{""color"":""#C2FCD2"",""text"":""h""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ᴀᴍ | FungIs_Squish",37,0,1704679620,false,-1,,,,,
"bafbb556-daf0-4e3c-8cc1-d15a9760f018","{""italic"":false,""text"":""SuperZekes's World""}","SuperZekes's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""SuperZekes""}","SuperZekes",4,0,1704664860,false,-1,,,,,
"6015781e-de28-4e5c-a9f8-ccecbef1c653","{""italic"":false,""text"":""I_am_Rubik's World""}","I_am_Rubik's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""I_am_Rubik""}","I_am_Rubik",0,0,1704661980,false,-1,,,,,
"2d71ff56-09a7-43a0-873a-5b45ab6b2c77","{""italic"":false,""text"":""MIAJD21's World""}","MIAJD21's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""MIAJD21""}","MIAJD21",1,0,1704661260,false,-1,,,,,
"1db757c7-cebf-4eb2-a7ab-312af880f884","{""italic"":false,""text"":""The Creation Maker""}","The Creation Maker","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Blade04208""}","Blade04208",20,0,1704657480,false,-1,,,,,
"6b1984ea-8fd5-44d0-9e40-e37ae3037652","{""italic"":false,""text"":""Terribole's World""}","Terribole's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Terribole""}","Terribole",1,0,1704655020,false,-1,,,,,
"7e24ae9a-ce04-475f-ba4a-faf96f3a631d","{""italic"":false,""text"":""z6me's World""}","z6me's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""z6me""}","z6me",1,0,1704654600,false,-1,,,,,
"2fed5769-eb1a-4740-a021-7f514efc8b45","{""italic"":false,""text"":""[WIP] Crypton Minigame Server""}","[WIP] Crypton Minigame Server","{""italic"":false,""color"":""gray"",""text"":""Only Huge Battle is playable""}","Only Huge Battle is playable","ochre_froglight","{""italic"":false,""color"":""gray"",""text"":""SuperFelix_327""}","SuperFelix_327",70,0,1704649500,false,-1,,,,,
"ddf57916-891a-4ba7-8090-d138cd37e949","{""italic"":false,""text"":""Man_with_a_shirt's World""}","Man_with_a_shirt's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Man_with_a_shirt""}","Man_with_a_shirt",3,0,1704646320,false,-1,,,,,
"66b42195-fbff-4568-a77c-5d57c022430b","{""italic"":false,""text"":""Silabear's World""}","Silabear's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Silabear""}","Silabear",1,0,1704645960,false,-1,,,,,
"158cf635-c270-4bfa-8748-9a121f639da2","{""italic"":false,""text"":""Astronomy_Nerd's World""}","Astronomy_Nerd's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Astronomy_Nerd""}","Astronomy_Nerd",3,0,1704643800,false,-1,,,,,
"80b33fc1-cedf-4f9d-a4b6-8da6068896d2","{""italic"":false,""text"":""alexspeedproMJ's World""}","alexspeedproMJ's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""alexspeedproMJ""}","alexspeedproMJ",3,0,1704642780,false,-1,,,,,
